district,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02
BARISHAL,0.0,0.0,0.0,0.0,0.0,0.1632169501780389,0.6833628109593851,0.6189581721033048,0.6898717919811936,0.793178834497457,0.7358131268321697,0.8389035469368205,1.1839925683723431,0.9469546278164624,1.0695686437670602,1.2836872919782936,1.1068275288873834,1.768404180500457,1.6602156737707434,1.202108204924705,1.3966810045347813,1.285088252046554,1.5017410558251416,1.3551306443364517,0.8280265175503876,0.698687734079678,0.4848095526905154,0.4316743775589306,0.4701163034107559,0.3626678995225102,0.3135777978276438,0.3329203001935589,0.3643405848163831,0.4040203078880258,0.385616113310297,0.3781113276460989,0.3720345515119991,0.4635326522802142,0.4723084372824548,0.3761745368045167,0.5442885594579091,0.6329576447518416,1.3043128650861209,1.0858093612713065,1.028584980988379,0.9679495172694652,1.1035203251198515,1.4138701852378104,1.70448321009123,1.519936635595473,1.5478457656378657,1.6843618036456582,2.336290559757139,3.696099315403993,4.693972335767694,5.9414235717904935,7.6994677259022835,9.879740515599686,13.2362616486826,14.495802836269164,15.867909561369933,14.320320800621388,15.726763301311474,14.596728512894934,14.774172741963952,13.998926641776707,15.67489427308346,12.930830275958632,15.1848612338476,14.402519640419008,14.191183184132734,14.607647904121944,13.240653971912666,11.6276402317496,14.001502300886266,13.775997739619068,13.509578137038115,12.752872445717143,11.239762575345992,10.557711224024365,10.583527133212073,8.793462339135434,8.811711357509031,8.642009288798608,8.730208976969633,8.433680969434624,8.459919314231508,8.229868930393737,7.780383090609363,7.409091613098017,6.354648305770658,6.126658886456566,6.487405043181046,6.840194390640149,5.85879384964213,5.986035020255141,4.956577713275063,5.002706713109975,5.808681768958429,5.5868390223217865,5.062312370685005,5.661388893879968,5.565481710084019,5.7058869705363575,6.22026045393223,6.0841041963924605,6.066023369232519,6.024788379408709,6.033931114697853,5.533390672723215,5.683990277008532,5.27833459344518,5.229881664319637,5.165344445815862,5.003016966784573,4.741416205123361,4.744670769297216,4.098660932295906,3.738032813721823,3.503587711901316,2.942607272194476,3.5638931321253846,3.534551311009734,3.609998551223392,4.842183323098676,5.506478646352511,5.4019325362752415,5.817233741713478,5.382905276768337,5.58226495394761,5.76822902370796,5.105614367528951,4.712679844340269,4.1768541220474,4.452363107011785,4.415497590851117,4.151378739084634,4.123294768594011,3.9110858349253834,3.916942893382223,4.034398016256737,4.042923372303007,3.817504827097353,3.98377938325975,3.696038446632555,4.356055379213341,3.947823060436541,4.299818925237796,3.785275745395957,3.7408975793901256,3.591634582485681,3.758157012081028,3.5103230316466827,3.373882811824514,2.9786061488868536,2.7611325391955392,2.6655218044739284,2.328439229751242,2.241086316353122,1.741915426519503,1.9498222703293373,1.7645249969882744,1.6652061986716855,1.5988398200011564,1.4351206422888445,1.4462157556933184,1.5284403274641136,1.405995532821434,1.5134320833454986,1.6253286172581194,1.574154115910771,1.7742772919495324,1.6677656783159347,1.7596025584577346,1.7812908192984946,2.0205825240181485,2.016279418745387,2.1585959043181866,2.0990836426793225,2.097756772802947,2.058539561890877,2.0699635419223665,1.834812024325399,1.9234089278570208,2.00483734498111,2.0575654430907364,2.0514666900176275,1.9951380721116037,2.021468377972665,1.990435992531507,1.9995913680425903,1.8758817787884696,1.9169244137595136,1.895628010184308,1.987442807227741,1.7159520565314603,1.8460951176906837,2.19154704161032,2.1716899634583986,1.9459828566884507,1.9485714026512129,2.1159759223719314,2.3053320865377565,2.0124508679269417,2.170600196606548,2.120436741092082,2.426175120786991,2.506547930755367,2.5752716818672017,2.713730941143385,3.1557576016356816,2.9322076684936857,3.0961452035445447,3.3454790511063592,3.2568305518054834,3.431857132209343,3.666250733431303,3.703395614525286,3.626975661780557,3.7383769268568954,3.8071705245359233,3.973674110493264,3.864104827103583,3.7384537417718313,3.6819578791297007,3.426841002621261,3.518163463966584,3.2914505172958743,3.24224853715838,3.21311095912926,3.1421620635599967,3.0278565042966084,3.323341395401352,3.3426313619917662,3.243385275481681,3.304220918545475,3.04228414152122,3.1481188796645894,3.414676083964812,3.230855997847835,3.141215126896314,2.813508746142043,2.739864560980412,2.4846468614326143,2.341533771293144,2.1661959316718216,2.1331405822124294,1.6817487478597035,1.9189098493690504,1.978687488304606,2.0377087201820907,1.82989520910284,1.5982647218487092,1.4493898998479895,1.6303977092396336,1.6056179743503038,1.5465356624522673,1.6514622749884889,1.490672172733417,1.5724067597197682,1.6398175457094362,1.4764247081585549,1.3739805597343853,1.3761412105974609,1.2170933967157571,1.3333806474119567,1.248390897228474,1.1093865716266262,1.3552339367566035,1.120924747510006,1.1179728286478456,1.045352837034308,0.8980403263869567,0.8246090236865641,0.8034471897056378,0.7293863757090717,0.9144350647470934,0.8193021969147842,0.7614467270762851,0.7765735280262596,0.7379337804306524,0.64609641635054,0.6125013814173941,0.4889193026779492,0.525275461855748,0.6159843141792959,0.6897671829518732,0.6908932624933046,0.823382138934852,0.6203383770083092,0.582364253308894,0.5641467186256258,0.5448718643551086,0.4904763841774213,0.4902405215302833,0.4164107509142709,0.4877141965563414,0.5609494753363132,0.5059454525048318,0.4879076494396998,0.5057241534037253,0.5238466696879095,0.4701231094474699,0.4514519476934379,0.4327474063009676,0.5047333730977026,0.5415774528684271,0.5411868452742091,0.4682073812380586,0.4684326433848995,0.486384381685801,0.5225052662138866,0.4497309600621167,0.3959414871319665,0.3255532411574575,0.3783837072356175,0.3785634042144321,0.3260519331934477,0.2910999082823237,0.3088622371115407,0.3084586525252274,0.3260520342102229,0.3082753295432008,0.3080273839107584,0.3253836612589868,0.2901383961626215,0.3428524157901313,0.2732177945606549,0.3075542658519221,0.2728101389450309,0.2728410715533026,0.3247583486449686,0.377238760840295,0.3419749956416335,0.3419749956416335,0.360038787637673,0.4479694683592264,0.483293007424896,0.4476475740456224,0.5001900745570529,0.572087231210912,0.8446952316702604,0.9369729067677732,1.1212877118353606,1.308799485215376,1.4249877322458304,1.500669826792454,1.46339963153062,1.611529575777615,2.0208424028649983,2.0259496692624563,2.3931773967668426,2.6899417680465136,2.694844439667212,3.064662757049814,3.317577991547719,3.400375394307664,3.7819561523650393,3.6379103799791457,3.954905248332913,4.481579053749449,4.865334785901525,4.895509454853095,5.365689946464496,7.446644883701864,8.040626325288658,7.478159820956486,8.302634990398792,9.314192448956062,20.252744195393756,19.396650619763705,15.233166394719678,14.986842907216236,16.46994664013836,15.209346881766384,13.397622058682034,13.56148384432273,13.732607850733402,13.88717023751328,14.028229485405953,14.16106823885606,14.372371633443086,14.578292769472265,14.684494336150689,14.299509806835786,11.858719856042862,9.557558830304885,7.41191429116073,5.3536273743791805,3.4401787847985834,1.6640093688658106
BOGURA,0.2172693283823702,0.2172693283823702,0.2172693283823702,0.2172693283823702,0.2172693283823702,0.2172693283823702,0.2172693283823702,0.2172693283823702,0.2172693283823702,0.1317805090790798,0.1317805090790798,0.1317805090790798,0.1317805090790798,0.1692095230815881,0.3065241930915567,0.3065241930915567,0.3621155473039504,0.3259039925735553,0.3259039925735553,0.3041770597353183,0.250227841785039,0.2144810072443191,0.236024467582007,0.3280106638937726,0.3578768657688119,0.4218885291125721,0.4154425363467477,0.5875282475493423,0.6446976638293943,0.82034178440385,0.7943325640646531,1.0847611425345247,1.0972295249243,1.2261749168894815,1.3091661427088963,1.4176528208707615,1.190502742556282,1.1803420414047472,0.6084340656256708,1.883753191374078,1.517652076042283,1.4370406927619574,1.4291118942243073,1.773179934319451,1.7553412040209893,2.201667282734586,2.674450399692442,2.749319832745744,2.84025895069866,3.1750130897910105,4.184914244235075,4.818829358492099,4.771988010674764,4.835829266476104,5.617274924888227,6.682985748306371,7.944551182539457,7.240839114058432,7.543788339474318,8.54549307204613,9.616966751260955,10.920071293829452,12.667537655558354,13.284820687728754,15.300595119086648,17.569449539277876,18.062017146193668,18.238645727570358,23.852661953752506,24.91477863470444,25.786093719089404,26.80765484863496,26.797212394286184,26.636858524567213,30.796450301637982,26.78463619638889,26.604920747188043,25.64016554903671,25.812584642915283,24.69139902623045,24.638815073562697,20.56280017947466,18.43712630966656,17.17948888965579,18.605051184193584,17.801097927613135,15.90196720263204,14.367225726858887,13.55248100754078,12.922404912563824,12.03508679271632,9.57391760849411,7.953476948198408,8.119171697958336,8.323412305817003,8.452220554682691,8.179329832195357,7.581887075023186,7.976755311237891,7.788483847038981,7.993627768090381,8.495848549622204,8.644998386079235,8.847513064672908,8.98112151082962,9.290674036310271,9.376023893852128,9.005166066783124,8.015311034134294,7.709253718639434,7.703803029059559,8.131469157111827,7.640425339453172,7.666319786476022,7.966258327690525,8.831291596452493,8.031282199766656,7.441652345970038,6.5939982858478325,6.085480479785022,5.9643329024669525,5.558143820527616,5.709458898893046,6.321715122840779,7.088260045761336,8.300114269944924,8.60812745629302,8.793843570440506,9.30563568519131,9.346992901126027,9.506592567235868,9.783747611619944,9.260824843825365,8.958041193131939,9.57157814190002,9.437756771954785,8.877851092811435,8.992913100445032,8.585984451738396,8.176415565621864,8.287505027109624,7.355130028521256,7.108961835861622,6.77575236979396,6.512927557273804,6.428646704092453,6.662721826636407,6.367856506246453,6.115915412849326,5.820978637893911,5.750343567594477,5.300932139696213,4.709150138252127,4.2637674369727145,4.151274089216137,4.112962139864299,3.974832456011337,3.8415074365926967,3.701397478546611,3.724865506259784,3.711535992873431,3.540369987851327,3.4586810602831224,3.220605331730115,3.1946813801072773,3.3686341035828806,3.0857886468676603,2.904968375997314,3.328009716902999,3.3174393091289534,3.0629534417360635,3.0277878903560733,3.037187641535457,3.2925642875688785,3.025272431503297,2.479085259440664,2.2539258208886994,2.2944325092162425,2.017089973117778,1.732644095314375,1.5852283370624032,1.697414643241608,2.6084724036488867,2.434680720818926,2.3430515128480534,2.2656228665659355,2.019932285723168,1.782485509049056,1.7020940353330596,0.6189935330153888,0.6456834663194978,0.7063340116085786,0.7632596824077577,0.8919750231057504,1.2346516212014402,1.2744237448625944,1.5608176910730387,1.8725748610764463,2.129536487536129,2.6339030750377592,2.5629558835592365,2.421790692530981,2.340121305666637,2.3032751733297148,2.2499149859627114,1.971870930063788,1.4815353347696434,1.5528034181471526,1.3630621850280304,1.5873457735241927,1.6925908066032012,2.077394149849764,2.265464399053618,2.5087733262857475,2.5040133259987307,2.9132834045760063,2.737098026965368,2.850395971853092,2.5402446806504533,2.4426853607129297,2.248380515238956,2.7509126519639517,2.9167262512091634,3.1293607712600453,2.9274926202326474,2.741338601924502,2.984502708103902,3.279033092359149,3.6310100838883264,3.185289261559128,3.2601605245033936,3.3468337850606185,3.5749386447943503,3.425713710013141,3.695427561927653,3.3808392890697165,3.4351908276116587,3.3388805827805457,3.4574800663794587,3.898128352905351,4.140991137586805,4.310117962409677,4.013191395612666,3.8862242543674985,4.041875269698687,4.497079718262572,4.202677000248436,3.962836207242966,3.0235016438700875,2.7905448444355967,2.8154083116367,2.7786278678641563,2.4672859916565115,2.1809392473451967,2.347454340340002,2.721654314296779,3.395675137450439,3.4382513174442604,3.0065568170044386,2.5342637152035525,2.264185823564915,2.0257557672754105,2.0952605895656937,1.3697043557392348,1.3008841919056395,1.5083836129412995,1.6046605282145177,1.8075741916647567,1.717927049805153,1.5190302940487568,1.5331868292944912,1.7749611363602662,1.4017061486263698,1.2173844310627493,1.0623460151487258,1.0060444024187154,0.821786067389353,0.784536913104612,0.552048267437123,0.6752966808914603,0.7228354362563739,0.8134934551449428,0.7694482721743364,0.8071040003877016,0.7617046292887427,0.8384043314810726,1.1143832985660358,1.2825351700657617,1.2553022687051978,1.467866943261046,1.4666441105071846,1.4676457455104432,1.268336646350332,0.941284124302758,0.8078000641838987,0.7288195104730288,0.6574900094219461,0.6966672356031974,0.6566104588027738,0.7228422434656089,0.7762511497305423,0.68700161504179,0.7395841061270912,0.7656976415766832,0.8183391751170584,0.8333220928340725,0.8049599621165031,0.6996670513732975,0.6854432246766327,0.5825708563664854,0.4679779586198389,0.3684725105626965,0.3684756485152579,0.355967264207355,0.3672483692934291,0.3912672625991411,0.427798453899763,0.3908829079428273,0.4280054942547418,0.5390846069549474,0.4894000005607231,0.5389957789192783,0.4888755396736486,0.4396121866186915,0.53947646582244,0.5013082727270004,0.4145352576215261,0.4142547704830513,0.3414124129896426,0.3413088255009372,0.3171010711631892,0.2682303141878588,0.2802582625109132,0.2681569510599208,0.2815043560234095,0.2931266803895352,0.3765925505402967,0.4246833494262537,0.4005266063904309,0.3763324006165048,0.3889266756990582,0.4113792948493117,0.4476710253099769,0.3876688549672333,0.4375975377429906,0.7197034241897606,1.330255313815747,1.5833612840850988,1.6551230065351126,1.9216187688417672,2.009757886361282,2.143234413037576,2.0489086448669926,1.7665489692968783,1.942793715161924,2.0907037681016307,2.1692498291062186,2.693542911160776,3.022947834984836,2.9910776169171243,2.9623527861867323,3.222880484336361,3.526614587674956,4.032378200430919,4.437984623515916,5.464276595593034,6.375045742583417,7.179957796921598,7.482707521781679,16.276668948714843,15.429446440969427,14.141092519763673,11.69042247020572,10.431399468647236,9.22002573569028,8.13167160142468,8.156591544840296,8.215615370245938,8.228123898553564,8.275291480609777,8.320309372232503,8.36580638981242,8.394697699894893,8.423390159067994,8.14369649138997,6.737807094432874,5.414437549959427,4.16958784768209,3.013277933529353,1.9402619024744125,0.9455859030070625
Bagerhat,,0.0,0.0,0.0,0.0,0.0,0.0521685135885689,0.0870209958241993,0.1134043373538377,0.1134043373538377,0.0870209958241993,0.1594315264762825,0.1594315264762825,0.1285039494435697,0.0856692996290464,0.0856692996290464,0.1518094787695216,0.1518094787695216,0.0,0.0,0.0,0.0,0.0449852911778624,0.0449852911778624,0.0591146704716826,0.0591146704716826,0.0591146704716826,0.0856692996290464,0.0591146704716826,0.0,0.0,0.0,0.0,0.0333596588181401,0.0282556067925422,0.0333596588181401,0.0407043747189728,0.0521685135885689,0.1339713947970847,0.218421077287438,0.1914741518824394,0.3070113130303909,0.3070113130303909,0.2726983062110314,0.2016843817350145,0.3386107404539097,0.2771761237886907,0.2885065195340808,0.3231271785056812,0.2919038263917731,0.2701447725341926,0.2926443384862843,0.2629160726296509,0.2803729216490383,0.3292959028287651,0.4116872750178594,0.4041122117863657,0.5789424549958482,0.5723636346610038,0.4811896258757698,0.539597678683922,0.4974801175904749,0.6147714146428659,0.8229789727778554,0.7263636314142821,0.7263636314142821,1.3567966011018746,1.811531211616296,1.917348378274622,2.1205531753574878,1.9157199685961968,2.8111854079691208,2.9970657832231264,2.514969547568206,2.516660573585845,2.496633776826411,2.5347008201301504,3.112674146634845,2.726562242711183,3.280517761591874,3.551149865519968,4.979820236671032,5.145505940201276,5.091047078249965,4.718449953848289,4.37793807882684,3.686760739215836,3.97574329615014,2.6538107332717584,2.778455046912693,2.568930474264658,3.7764805435700097,5.5231603083754575,5.711026229193564,5.7277226071739165,6.095633071955199,6.936430891023769,8.545619033561975,7.327866614565623,5.12017544583405,4.807955844199408,5.784157323613361,5.481151577263669,4.6564869151168855,4.280011150331026,6.552891894191747,6.90126092732849,8.332693840292176,7.9297268554024445,7.192851366304042,6.943387882818602,6.145494523468999,4.887927507215863,4.431120968271894,3.7485399230049,3.172467537154568,3.416223366145949,4.387781561527087,4.039883232533736,3.096523701575793,3.330925369168304,4.891086362219613,5.157143765610464,5.3172221374588124,4.620790938453148,4.659770592341518,4.685518487351393,4.8782274355692845,4.409634961441487,3.7363894717909942,3.4937592613143407,3.3078312089482726,3.459300983455263,3.708382778133061,3.21742115096812,2.7719857412152287,3.889115034153088,3.914588456485092,3.9186576748885966,3.601731201124277,3.3018553279881067,3.544844137604368,3.024066074253283,2.143830909216266,1.6720248708405772,1.881283836703924,2.242098473004382,1.9151770611204733,1.9430034286720617,1.8131619589378465,1.902769872614533,1.913474734866612,1.6461010004293153,1.3570672203618126,1.3502291875790968,1.3321111709817175,1.579191988222003,1.2017062624520658,1.1381267006893532,1.3642285193251529,1.4244524044824856,1.6056349324150847,1.3371349159329056,1.0298380882996836,0.9319365713871376,0.9861445734215664,0.642318247627347,0.6076606043794596,0.4549443318009649,0.4857586843337688,0.3675534789874566,0.5176375860356535,0.4302491734642553,0.499732578093894,0.532360957565051,0.5316729054605668,0.5616558708833923,0.5616558708833923,0.4370074706856673,0.3739014663860022,0.3078262873568529,0.3054320907468816,0.4004988721538611,0.4044374178761479,0.4678769215238659,0.4356970556159128,0.5624957465651447,0.6417591404717006,0.5473912285849147,0.4410296281386164,0.28502903391008,0.2543092888739098,0.2543092888739098,0.1678325981864392,0.1083921753635223,0.0809890882357459,0.0538857032748481,0.1913693681767583,0.1910626865626757,0.2203157049413043,0.2228594117328156,0.2228594117328156,0.2228594117328156,0.2228594117328156,0.1105013648071966,0.1102585499537821,0.1098023684239412,0.1920189677198679,0.2492440146618172,0.2492440146618171,0.2778593832165134,0.3052273121162248,0.3065647046221608,0.2773654782705441,0.1918042790613821,0.1639062289101636,0.191712372629913,0.1637798668125946,0.1086591075126775,0.0809320875863103,0.1363073404538369,0.1357585195477956,0.1077498230449508,0.0804914061173748,0.1351622685903863,0.1904626703724816,0.1904626703724816,0.1621183924580122,0.1621205350917999,0.2175689216084294,0.2733894479351162,0.3036423002765855,0.415803021578282,0.503319769639278,0.5045568589685754,0.4748621665598372,0.4754067870467403,0.4178816107585418,0.358560470023885,0.2193430898316563,0.163774789556358,0.1634501617349881,0.2200912893506675,0.2770682372223073,0.3357737577557179,0.4784675742899765,0.4481831279731023,0.4485285000816758,0.477914245534391,0.5085257411629843,0.4197522436382816,0.3894703763574439,0.2767322867343881,0.3055520508361418,0.3341664155502078,0.3050794619658962,0.2186211269023091,0.1905756876861794,0.1904834840556371,0.1625547819296041,0.1625712992066238,0.1077240144202563,0.135140913714044,0.1626735100366819,0.1904029506353847,0.1626348687185129,0.1348867087304521,0.1073400792358211,0.1071868457440385,0.0531782019796745,0.0264688146170536,0.0,0.0,0.0,0.0264018680092479,0.0530738312675094,0.0530738312675094,0.0530738312675094,0.0799784633247707,0.0799784633247707,0.0799784633247707,0.0531288902772023,0.0264292574151362,0.0264292574151362,0.0264292574151362,0.0264123470200289,0.0264123470200289,0.0264123470200289,0.0264123470200289,0.0264123470200289,0.0264123470200289,0.0529620793828485,0.0263761644240561,0.0263761644240561,0.0263761644240561,0.0263761644240561,0.0263761644240561,0.0263761644240561,0.0,0.0,0.0530594975347151,0.0530594975347151,0.0797297391981953,0.0797297391981953,0.1339720966777036,0.1613276551164935,0.1613276551164935,0.1066517605394228,0.1066517605394228,0.0798478709778025,0.1066541117946292,0.0528935049951597,0.0528771254938598,0.0528771254938598,0.0528771254938598,0.0528771254938598,0.0528771254938598,0.0529434643807975,0.0529434643807975,0.0530664306263275,0.0799795957970846,0.1609141690144399,0.1609141690144399,0.1609141690144399,0.1609248019922015,0.188471890017237,0.160662145648464,0.1332490887419865,0.0796553970227128,0.1064562163056213,0.1333274109211852,0.1331640662147275,0.1061207284211638,0.1061207284211638,0.1329072407086564,0.1329121017163075,0.1060809570857196,0.1328374464030247,0.1330003904637318,0.1330003904637318,0.1330003904637318,0.1604345347268582,0.2432048468903295,0.2989474300661635,0.3552287071142058,0.4120774897417625,0.4414897028213867,0.442120853111143,0.4422821424094499,0.3279421975241181,0.3851008794288604,0.3286502059764807,0.3289989218438406,0.3571111576427279,0.3571111576427279,0.4440073884370363,0.5027624263311351,0.6745359338881465,0.6755358444370195,0.7946681376433132,0.8680740898389042,1.06121531436911,1.1229039925198547,1.37114306444169,1.3315548937702526,1.3408321808797898,1.3824120671704467,1.468411460251295,1.4057335858882132,2.723863281154805,2.2326847170497586,1.8748211981832843,1.788664928743246,1.4824416489709553,1.1519618871787471,0.9230451636488299,0.9239246130423371,0.9233437788291456,0.9234213769248455,0.9237872429912504,0.9240309466786354,0.9240935533172102,0.9242566618057655,0.9244541553600651,0.9095189679100314,0.7669543116803138,0.6287649862706794,0.4948448760160888,0.36509686927229207,0.2394319255297537,0.11776248581866082
