,date,doublingtimes
226,2020-11-14,196.1056419154128
227,2020-11-15,164.02256041760992
228,2020-11-16,141.4658010055312
229,2020-11-17,137.4740663886589
230,2020-11-18,144.7849555589478
231,2020-11-19,129.91486639864343
232,2020-11-20,135.72463318549018
233,2020-11-21,168.03792193369713
234,2020-11-22,151.29074908910545
235,2020-11-23,129.43403910924778
236,2020-11-24,141.16334081772217
237,2020-11-25,146.7324839151656
238,2020-11-26,138.68431019415388
239,2020-11-27,140.54942585036125
240,2020-11-28,168.27040959526227
241,2020-11-29,180.31069420572135
242,2020-11-30,128.17708720827144
243,2020-12-01,141.91655303575328
244,2020-12-02,148.78058739734095
245,2020-12-03,141.86456751217966
246,2020-12-04,146.6161399713538
247,2020-12-05,184.51387325997027
248,2020-12-06,189.6438166978239
249,2020-12-07,152.0672182790116
250,2020-12-08,152.48971252996236
251,2020-12-09,156.24072789716175
252,2020-12-10,182.0714869787591
253,2020-12-11,180.54020110411756
254,2020-12-12,256.92742642934616
255,2020-12-13,252.68402155388134
256,2020-12-14,190.84787971081388
257,2020-12-15,183.58797862135307
258,2020-12-16,211.95377635112686
259,2020-12-17,306.04138537128676
260,2020-12-18,263.9186092320922
261,2020-12-19,275.27020597467776
262,2020-12-20,303.25607901430203
263,2020-12-21,238.40906025762155
264,2020-12-22,266.68463740457076
265,2020-12-23,257.8002515370003
266,2020-12-24,286.3612973366186
267,2020-12-25,304.58609190848983
268,2020-12-26,425.7167381785399
269,2020-12-27,339.0195793262373
270,2020-12-28,382.36679275395807
271,2020-12-29,302.3016378093645
272,2020-12-30,289.75297982521334
273,2020-12-31,353.75683807512
274,2021-01-01,363.049751854326
275,2021-01-02,526.4799373982823
276,2021-01-03,431.84553848943966
277,2021-01-04,396.896222010079
278,2021-01-05,365.098446596231
279,2021-01-06,370.66076569415094
280,2021-01-07,360.6661396753692
281,2021-01-08,463.5614360578817
282,2021-01-09,526.6550249778801
283,2021-01-10,340.7372767753496
284,2021-01-11,430.71773192235935
285,2021-01-12,510.1303816743808
286,2021-01-13,412.1081807722416
287,2021-01-14,451.9055751201426
288,2021-01-15,482.8981248602559
289,2021-01-16,637.5463090266418
290,2021-01-17,648.3415838209276
291,2021-01-18,529.8487374296902
292,2021-01-19,526.7700278984763
293,2021-01-20,564.4572005543905
294,2021-01-21,634.8341113872731
295,2021-01-22,599.5992638128488
296,2021-01-23,852.2597981284661
297,2021-01-24,786.2376844072052
298,2021-01-25,618.3081984920625
299,2021-01-26,723.5785629582357
300,2021-01-27,706.4459620072516
301,2021-01-28,733.5422777136494
302,2021-01-29,823.192282985786
303,2021-01-30,1030.4331411125706
304,2021-01-31,1014.3664330518098
305,2021-02-01,845.5067049609069
306,2021-02-02,714.0375188651246
307,2021-02-03,856.705723433588
308,2021-02-04,774.3170939343057
309,2021-02-05,864.0991960719052
310,2021-02-06,1233.4029587587577
311,2021-02-07,1289.0452941479782
312,2021-02-08,1191.7897000609432
313,2021-02-09,973.7127455458434
314,2021-02-10,971.9017156083321
315,2021-02-11,998.3311720727487
316,2021-02-12,850.5270191340892
317,2021-02-13,1298.7794436895088
318,2021-02-14,1159.9644145315021
319,2021-02-15,848.3779731924476
320,2021-02-16,956.2852941797926
321,2021-02-17,855.4536933550779
322,2021-02-18,970.0158103360834
323,2021-02-19,934.8517272632861
324,2021-02-20,1085.2402749768735
325,2021-02-21,1162.3212404556527
326,2021-02-22,1039.0926456050645
327,2021-02-23,953.7947862703148
328,2021-02-24,889.8211659286762
329,2021-02-25,929.6173575388466
330,2021-02-26,811.5530677678846
331,2021-02-27,937.9828373868752
332,2021-02-28,992.3218925158083
333,2021-03-01,653.5273378172192
334,2021-03-02,743.1513345009005
335,2021-03-03,623.9144032350963
336,2021-03-04,619.5689456908046
337,2021-03-05,604.6403092654685
338,2021-03-06,711.8351871687577
339,2021-03-07,634.932479754226
340,2021-03-08,455.8500173933155
341,2021-03-09,423.0095697710346
