days_sim,susceptible_sim,active_sim,recovered_sim,deaths_sim,confirmed_sim,beta,gamma,mu,r0,re,cfr_recovered_sim,cfr_confirmed_sim
2020-07-20,17492547.00000201,91228.99999530092,113556.00000286374,2667.999999822383,207452.99999798703,0.03390648252740066,0.02017998641449541,0.00044941850065666287,1.6435996417180565,1.6243360906895812,2.295567180410863,1.286074436064203
2020-07-21,17489490.00001827,92404.00000078943,115396.9999807145,2709.0000002273814,210509.99998173132,0.030053112893472823,0.019533786656341996,0.0004545257802240543,1.5035342772856861,1.4856526620754438,2.2937022680173045,1.2868747330114847
2020-07-22,17486746.00000132,93300.99999729391,117202.00000123231,2751.0000001561634,213253.9999986824,0.03098390596277999,0.021500305421144707,0.0005358999324199957,1.406045435938355,1.3891052840391094,2.293398247750636,1.2900109729117206
2020-07-23,17483890.00002561,94100.99998462645,119207.99999039045,2800.9999993719225,216109.99997438883,0.02741197923279585,0.018788323298999418,0.00037194079918378726,1.4306681313121923,1.413200476312394,2.2957322817226196,1.2960992085992635
2020-07-24,17481342.00001669,94846.00001247885,120975.99997113533,2835.999999697013,218657.9999833112,0.026901718447861683,0.01174535605391655,0.0004006494756366345,2.214861370053346,2.1875003157085255,2.290569573518818,1.2970026250644695
2020-07-25,17478821.999998473,96213.99999980135,122090.00000200112,2873.9999997232158,221178.00000152568,0.023944415571141194,0.01862514817683696,0.0005612488861147178,1.2479891608923857,1.2323945796954476,2.299862360106557,1.2994059082292952
2020-07-26,17476546.99998102,96643.0000192322,123882.00000010403,2927.9999996433235,223453.00001897957,0.029049620328891374,0.01863559721026915,0.0003828523666724982,1.5274441910402476,1.508161280952661,2.3089661695837527,1.310342666867138
2020-07-27,17473774.999980338,97577.0000076217,125683.00001117882,2965.000000861549,226225.00001966208,0.030727750737530098,0.017739836070761333,0.0003586910764855615,1.6978039421403597,1.6761044664421534,2.3047385117406023,1.3106420601630455
2020-07-28,17470815.000017166,98771.00000006027,127413.99998328755,2999.9999994845193,229184.99998283235,0.030864044894169856,0.029138107604561286,0.0003543550281699746,1.0465061964651399,1.0329558882513785,2.300366524974945,1.308986190068827
2020-07-29,17467805.999993898,98866.99999511326,130292.00001124643,3034.999999741595,232194.0000061013,0.02762118584427832,0.026985748549673345,0.0004855007305554557,1.0054579448688352,0.9922682072621264,2.276358126629616,1.307096651791969
2020-07-30,17465110.9999971,98845.99999828046,132960.00000408452,3083.0000005324646,234889.00000289743,0.028420783533960506,0.022014042210362364,0.0002832689194527964,1.2746282889669716,1.2577134624389719,2.2661952474054785,1.3125348571003472
2020-07-31,17462339.000001796,99414.00000389942,135135.9999941939,3111.0000001123317,237660.99999820566,0.022420667373184985,0.011235842282608745,0.00021123784961356014,1.958636360906849,1.9323377316228376,2.2503200794523277,1.3090073676942449
2020-08-01,17460139.999978334,100475.00001480519,136253.00000703818,3131.9999998243975,239860.00002166774,0.008939253291976756,0.005832296536664092,0.00021895995013036424,1.4772557255645535,1.4572370684300973,2.2470136669442153,1.3057616941305212
2020-08-02,17459254.00000476,100752.99999253532,136839.00000209382,3154.0000006107357,240745.99999523986,0.01364423809777361,0.010580330346060533,0.000297757878395633,1.254286398146558,1.2372264682363567,2.2529697917394462,1.3100944566776178
2020-08-03,17457897.999998327,101012.9999923449,137905.00000973564,3183.9999995937915,242102.00000167434,0.01925097158869748,0.019353944809567293,0.0004949858014529045,0.9698744968159277,0.9566086372171598,2.2567315661626712,1.3151481605157211
2020-08-04,17455979.999982156,100926.000014412,139860.0000037821,3233.9999996509987,244020.00001784507,0.026664097184209267,0.0187265916763644,0.00032697224653082334,1.3994283322590924,1.380135428105385,2.260052832105755,1.3253012045793369
2020-08-05,17453326.000000805,101657.00001149459,141749.9999868143,3267.0000008864795,246673.99999919537,0.02969864356313459,0.0204019401239926,0.00038364302917282965,1.4288097353001998,1.4088975302664961,2.2528393230887143,1.3244200851719825
2020-08-06,17450348.99999959,102520.99999997976,143824.00000000888,3306.0000004195317,249651.00000040818,0.02820678113188124,0.017167214470885508,0.0002633606802442112,1.6182358233918108,1.5954115604444623,2.2469924559300654,1.3242486512828413
2020-08-07,17447497.999984976,103584.99999996254,145584.0000149113,3333.0000001488856,252502.00001502273,0.025571141225246577,0.009846985616594013,0.00030892504079132744,2.5178580324208877,2.4819395680634737,2.238159511547919,1.319989544617701
2020-08-08,17444886.99999217,105143.99999990346,146604.00000775262,3365.000000172649,255113.00000782873,0.023999179907735237,0.016796013337910875,0.0003233660552281231,1.401872074717468,1.3816668946090693,2.243797051387168,1.319023334784737
2020-08-09,17442399.99997257,105830.99999821115,148370.00002883343,3399.0000003850228,257600.00002742957,0.027873990890315736,0.01953113926576109,0.0003685120610950787,1.400727602332286,1.3803421033693877,2.2395877944314386,1.3194875776487163
2020-08-10,17439493.00000079,106631.99999140557,150437.00000752328,3438.0000002829365,260506.9999992118,0.028516332330092084,0.01439530349496845,0.0003094755827389581,1.9392560867047046,1.9107146114648244,2.234281072369471,1.319734210709631
2020-08-11,17436497.00002238,108060.00001150077,151971.99996555134,3471.000000566616,263502.9999776187,0.028134933494570358,0.010336850324115313,0.0003886729517865653,2.6231758368175813,2.584124592228291,2.2329728590693647,1.3172525553262902
